CustomerID,credit_risk_score,credit_risk_band,MonthlyIncome,fraud_risk_score,fraud_risk_band,txn_count_1h,hybrid_risk_score,hybrid_risk_status
3500,60,Medium Risk,5709.217391304348,75,Low Risk,2.9027777777777777,67.5,Moderate
3501,60,Low Risk,5365.571428571428,50,Low Risk,2.25531914893617,55.0,Moderate
3502,50,Low Risk,5635.894736842105,50,Low Risk,3.0,50.0,Moderate
3503,50,Low Risk,5135.607142857143,65,Low Risk,2.347826086956522,57.5,Moderate
3504,60,Low Risk,6253.571428571428,50,Low Risk,2.5942028985507246,55.0,Moderate
3505,50,Low Risk,9275.545454545454,50,Low Risk,2.7972972972972974,50.0,Moderate
3506,50,Medium Risk,8303.148148148148,50,Low Risk,2.259259259259259,50.0,Moderate
3507,50,Low Risk,6736.923076923077,65,Low Risk,2.5538461538461537,57.5,Moderate
3508,60,Low Risk,6431.333333333333,90,Low Risk,2.452830188679245,75.0,Hypersensitive
3509,60,Medium Risk,5775.0,90,Low Risk,2.2452830188679247,75.0,Hypersensitive
3510,60,Low Risk,5162.111111111111,90,Low Risk,1.9803921568627452,75.0,Hypersensitive
3511,60,Medium Risk,9155.472222222223,90,Low Risk,2.2962962962962963,75.0,Hypersensitive
3512,60,Low Risk,6084.782608695652,65,Low Risk,2.196078431372549,62.5,Moderate
3513,60,Low Risk,4975.5,65,Low Risk,2.4642857142857144,62.5,Moderate
3514,50,Low Risk,6477.571428571428,50,Low Risk,1.9183673469387754,50.0,Moderate
3515,60,Low Risk,6507.95652173913,75,Low Risk,2.5686274509803924,67.5,Moderate
3516,50,Medium Risk,18257.53846153846,50,Low Risk,2.876923076923077,50.0,Moderate
3517,50,Low Risk,6073.0,65,Low Risk,2.6769230769230767,57.5,Moderate
3518,10,Low Risk,5337.9375,75,Low Risk,2.25,42.5,Moderate
3519,50,Low Risk,6528.285714285715,65,Low Risk,2.791044776119403,57.5,Moderate
3520,50,Medium Risk,5707.25,55,Low Risk,2.1607142857142856,52.5,Moderate
3521,50,Low Risk,6031.368421052632,75,Medium Risk,2.1538461538461537,62.5,Moderate
3522,50,Low Risk,6694.875,75,Low Risk,2.259259259259259,62.5,Moderate
3523,60,Low Risk,4793.333333333333,50,Low Risk,2.3333333333333335,55.0,Moderate
3524,60,Medium Risk,6012.0,65,Low Risk,2.4166666666666665,62.5,Moderate
3525,50,Low Risk,6091.526315789473,50,Low Risk,2.6507936507936507,50.0,Moderate
3526,60,Low Risk,6305.2307692307695,50,Low Risk,2.450980392156863,55.0,Moderate
3527,60,Low Risk,6259.884615384615,90,Low Risk,2.5692307692307694,75.0,Hypersensitive
3528,60,Medium Risk,7130.666666666667,60,Low Risk,2.3207547169811322,60.0,Moderate
3529,50,Medium Risk,6313.045454545455,90,Low Risk,2.1636363636363636,70.0,Hypersensitive
3530,60,Low Risk,6470.9375,65,Low Risk,2.08,62.5,Moderate
3531,50,Medium Risk,6107.625,65,Low Risk,2.3333333333333335,57.5,Moderate
3532,60,Low Risk,8137.9,90,Low Risk,2.8125,75.0,Hypersensitive
3533,50,Medium Risk,6361.833333333333,60,Low Risk,2.566666666666667,55.0,Moderate
3534,60,Medium Risk,6039.238095238095,50,Low Risk,2.5294117647058822,55.0,Moderate
3535,60,Medium Risk,5882.192307692308,50,Low Risk,1.9574468085106382,55.0,Moderate
3536,60,Low Risk,5571.0,65,Low Risk,2.1346153846153846,62.5,Moderate
3537,50,Low Risk,5767.652173913043,50,Low Risk,2.6666666666666665,50.0,Moderate
3538,60,Low Risk,5706.08,65,Low Risk,2.8309859154929575,62.5,Moderate
3539,50,Low Risk,7484.1578947368425,75,Low Risk,2.418181818181818,62.5,Moderate
3540,60,Low Risk,8119.083333333333,65,Low Risk,2.16,62.5,Moderate
3541,60,Low Risk,5811.789473684211,65,Low Risk,2.163265306122449,62.5,Moderate
3542,50,Low Risk,5543.1,55,Low Risk,2.3454545454545452,52.5,Moderate
3543,60,Low Risk,7161.3,65,Low Risk,2.1666666666666665,62.5,Moderate
3544,60,Medium Risk,5960.260869565217,50,Low Risk,2.2222222222222223,55.0,Moderate
3545,60,Medium Risk,4925.227272727273,75,Low Risk,2.108695652173913,67.5,Moderate
3546,60,Low Risk,6078.724137931034,75,Low Risk,2.381818181818182,67.5,Moderate
3547,70,Low Risk,7006.692307692308,50,Low Risk,2.710144927536232,60.0,Moderate
3548,60,Low Risk,5817.538461538462,50,Low Risk,2.239130434782609,55.0,Moderate
3549,50,Low Risk,7183.722222222223,75,Low Risk,2.4035087719298245,62.5,Moderate
3550,50,Low Risk,5687.9047619047615,60,Low Risk,3.0,55.0,Moderate
3551,60,Low Risk,6337.793103448276,90,Low Risk,2.1481481481481484,75.0,Hypersensitive
3552,60,Low Risk,7437.96,60,Low Risk,2.3333333333333335,60.0,Moderate
3553,50,Low Risk,5249.64,50,Low Risk,2.8214285714285716,50.0,Moderate
3554,50,Low Risk,6792.470588235294,65,Low Risk,2.6984126984126986,57.5,Moderate
3555,60,Medium Risk,5296.4375,90,Low Risk,2.75,75.0,Hypersensitive
3556,50,Low Risk,6710.24,65,Low Risk,2.6226415094339623,57.5,Moderate
3557,60,Low Risk,6188.952380952381,90,Low Risk,2.1739130434782608,75.0,Hypersensitive
3558,50,Low Risk,6488.555555555556,65,Low Risk,2.0727272727272728,57.5,Moderate
3559,60,Medium Risk,4738.809523809524,65,Low Risk,2.108695652173913,62.5,Moderate
3560,70,Low Risk,4872.272727272727,50,Low Risk,2.564516129032258,60.0,Moderate
3561,50,Low Risk,4987.4,50,Low Risk,2.0,50.0,Moderate
3562,60,Medium Risk,9190.296296296296,50,Low Risk,2.7735849056603774,55.0,Moderate
3563,60,Medium Risk,5704.818181818182,65,Low Risk,2.607142857142857,62.5,Moderate
3564,60,Low Risk,6958.346153846154,90,Low Risk,2.23728813559322,75.0,Hypersensitive
3565,60,Low Risk,6342.95652173913,50,Low Risk,2.442622950819672,55.0,Moderate
3566,50,Low Risk,5065.863636363636,90,Low Risk,2.75,70.0,Hypersensitive
3567,60,Low Risk,6735.153846153846,65,Low Risk,2.0681818181818183,62.5,Moderate
3568,50,Low Risk,6263.590909090909,50,Low Risk,2.2203389830508473,50.0,Moderate
3569,60,Low Risk,5813.047619047619,50,Low Risk,2.45,55.0,Moderate
3570,60,Low Risk,5305.526315789473,75,Low Risk,2.4918032786885247,67.5,Moderate
3571,60,Low Risk,6115.0,75,Low Risk,2.103448275862069,67.5,Moderate
3572,60,Medium Risk,5468.473684210527,75,Low Risk,3.0945945945945947,67.5,Moderate
3573,60,Low Risk,6225.333333333333,75,Low Risk,2.80327868852459,67.5,Moderate
3574,60,Low Risk,5321.764705882353,60,Low Risk,2.2830188679245285,60.0,Moderate
3575,60,Low Risk,6374.666666666667,50,Low Risk,2.8493150684931505,55.0,Moderate
3576,60,Medium Risk,5755.909090909091,50,Low Risk,3.0327868852459017,55.0,Moderate
3577,50,Low Risk,6294.347826086957,50,Low Risk,2.711864406779661,50.0,Moderate
3578,50,Medium Risk,8589.1,75,Low Risk,2.6140350877192984,62.5,Moderate
3579,50,Low Risk,7574.25,50,Low Risk,2.5660377358490565,50.0,Moderate
3580,50,Low Risk,6113.3125,50,Low Risk,2.326923076923077,50.0,Moderate
3581,50,Low Risk,7057.666666666667,65,Low Risk,2.2452830188679247,57.5,Moderate
3582,60,Medium Risk,7553.75,50,Low Risk,2.737704918032787,55.0,Moderate
3583,50,Low Risk,5116.111111111111,75,Low Risk,2.2448979591836733,62.5,Moderate
3584,60,Low Risk,5455.764705882353,75,Low Risk,2.857142857142857,67.5,Moderate
3585,50,Low Risk,6741.95652173913,75,Low Risk,3.23943661971831,62.5,Moderate
3586,60,Low Risk,5425.809523809524,50,Low Risk,2.6,55.0,Moderate
3587,60,Medium Risk,5985.84,50,Low Risk,2.0851063829787235,55.0,Moderate
3588,60,Medium Risk,5818.95,90,Low Risk,3.0727272727272728,75.0,Hypersensitive
3589,60,Medium Risk,7400.5,90,Low Risk,2.462962962962963,75.0,Hypersensitive
3590,50,Medium Risk,6647.666666666667,50,Low Risk,2.6065573770491803,50.0,Moderate
3591,50,Low Risk,6342.333333333333,50,Low Risk,2.533333333333333,50.0,Moderate
3592,60,Low Risk,6461.764705882353,50,Low Risk,2.7796610169491527,55.0,Moderate
3593,60,Medium Risk,8516.875,65,Low Risk,2.3114754098360657,62.5,Moderate
3594,60,Low Risk,6359.28,60,Low Risk,2.196078431372549,60.0,Moderate
3595,50,Low Risk,4951.0,90,Low Risk,3.0144927536231885,70.0,Hypersensitive
3596,50,Low Risk,5441.0,65,Low Risk,2.25,57.5,Moderate
3597,60,Low Risk,5747.96,50,Low Risk,2.232142857142857,55.0,Moderate
3598,50,Low Risk,7299.736842105263,65,Low Risk,2.4,57.5,Moderate
3599,60,Low Risk,5976.105263157895,60,Low Risk,2.7611940298507465,60.0,Moderate
3600,60,Low Risk,5976.259259259259,65,Medium Risk,2.5714285714285716,62.5,Moderate
3601,60,Low Risk,5850.4,75,Low Risk,2.6818181818181817,67.5,Moderate
3602,60,Low Risk,5035.777777777777,65,Low Risk,2.183673469387755,62.5,Moderate
3603,50,Low Risk,6815.333333333333,50,Low Risk,2.290909090909091,50.0,Moderate
3604,50,Low Risk,5786.9047619047615,65,Low Risk,2.377049180327869,57.5,Moderate
3605,60,Low Risk,6926.631578947368,65,Low Risk,2.0588235294117645,62.5,Moderate
3606,50,Low Risk,5623.888888888889,50,Low Risk,2.3653846153846154,50.0,Moderate
3607,50,Low Risk,5983.277777777777,50,Low Risk,2.5344827586206895,50.0,Moderate
3608,60,Low Risk,8033.857142857143,65,Low Risk,2.1176470588235294,62.5,Moderate
3609,60,Low Risk,6145.555555555556,50,Low Risk,1.9423076923076923,55.0,Moderate
3610,60,Medium Risk,7507.181818181818,75,Low Risk,2.9322033898305087,67.5,Moderate
3611,50,Medium Risk,6998.428571428572,50,Low Risk,2.5714285714285716,50.0,Moderate
3612,50,Low Risk,5283.875,50,Low Risk,2.4074074074074074,50.0,Moderate
3613,50,Low Risk,8040.75,60,Low Risk,2.8472222222222223,55.0,Moderate
3614,60,Medium Risk,5321.521739130435,50,Low Risk,2.807017543859649,55.0,Moderate
3615,60,Low Risk,5431.347826086957,50,Low Risk,2.4285714285714284,55.0,Moderate
3616,50,Low Risk,6781.733333333334,60,Low Risk,2.173076923076923,55.0,Moderate
3617,60,Low Risk,6300.818181818182,50,Low Risk,2.566666666666667,55.0,Moderate
3618,60,Low Risk,5198.368421052632,90,Low Risk,2.6323529411764706,75.0,Hypersensitive
3619,60,Low Risk,5138.217391304348,50,Low Risk,2.076923076923077,55.0,Moderate
3620,50,Low Risk,5978.1875,50,Low Risk,2.7096774193548385,50.0,Moderate
3621,60,Low Risk,5979.857142857143,90,Low Risk,2.80327868852459,75.0,Hypersensitive
3622,50,Low Risk,7044.666666666667,75,Low Risk,2.4444444444444446,62.5,Moderate
3623,50,Low Risk,7921.357142857143,75,Low Risk,2.6774193548387095,62.5,Moderate
3624,50,Low Risk,5662.666666666667,65,Low Risk,2.0384615384615383,57.5,Moderate
3625,60,Low Risk,6079.1578947368425,60,Low Risk,2.156862745098039,60.0,Moderate
3626,60,Low Risk,5993.95652173913,75,Low Risk,2.484848484848485,67.5,Moderate
3627,70,Low Risk,5886.777777777777,65,Low Risk,2.0892857142857144,67.5,Moderate
3628,60,Low Risk,4779.0,50,Low Risk,1.9555555555555555,55.0,Moderate
3629,60,Low Risk,6087.125,65,Low Risk,2.3214285714285716,62.5,Moderate
3630,50,Medium Risk,5628.25,60,Low Risk,2.661290322580645,55.0,Moderate
3631,60,Low Risk,5137.2962962962965,50,Low Risk,2.0,55.0,Moderate
3632,60,Low Risk,8941.555555555555,50,Low Risk,2.2982456140350878,55.0,Moderate
3633,50,Medium Risk,7429.2,65,Low Risk,2.72,57.5,Moderate
3634,60,Medium Risk,5195.5,50,Low Risk,2.693548387096774,55.0,Moderate
3635,50,Medium Risk,7115.7,50,Low Risk,2.4,50.0,Moderate
3636,50,Low Risk,6787.125,75,Low Risk,2.4347826086956523,62.5,Moderate
3637,60,Low Risk,5214.3125,50,Low Risk,2.098360655737705,55.0,Moderate
3638,50,Low Risk,7296.315789473684,65,Low Risk,2.629032258064516,57.5,Moderate
3639,60,Low Risk,5920.384615384615,75,Low Risk,2.4,67.5,Moderate
3640,60,Medium Risk,5248.346153846154,90,Low Risk,2.1666666666666665,75.0,Hypersensitive
3641,60,Low Risk,5576.263157894737,65,Low Risk,2.3220338983050848,62.5,Moderate
3642,60,Low Risk,5543.708333333333,65,Low Risk,2.4363636363636365,62.5,Moderate
3643,10,Low Risk,5969.3,50,Low Risk,2.4262295081967213,30.0,Standard
3644,50,Low Risk,7118.4,50,Low Risk,2.343283582089552,50.0,Moderate
3645,60,Low Risk,5720.047619047619,65,Low Risk,2.263157894736842,62.5,Moderate
3646,50,Low Risk,6496.0,60,Low Risk,2.207547169811321,55.0,Moderate
3647,50,Low Risk,9836.95652173913,65,Low Risk,2.456140350877193,57.5,Moderate
3648,60,Low Risk,4324.913043478261,90,Low Risk,2.4615384615384617,75.0,Hypersensitive
3649,60,Low Risk,6004.142857142857,55,Low Risk,2.3442622950819674,57.5,Moderate
3650,60,Low Risk,5649.882352941177,75,Low Risk,2.0,67.5,Moderate
3651,50,Low Risk,3958.6666666666665,90,Low Risk,2.403225806451613,70.0,Hypersensitive
3652,50,Medium Risk,4812.65,65,Low Risk,2.453125,57.5,Moderate
3653,60,Low Risk,6236.48,65,Low Risk,2.482142857142857,62.5,Moderate
3654,60,Low Risk,5415.931034482759,65,Low Risk,2.3529411764705883,62.5,Moderate
3655,50,Low Risk,6330.607142857143,50,Low Risk,2.706896551724138,50.0,Moderate
3656,50,Low Risk,5647.666666666667,65,Low Risk,2.3181818181818183,57.5,Moderate
3657,60,Low Risk,5141.0,50,Low Risk,2.526315789473684,55.0,Moderate
3658,50,Low Risk,9521.35,50,Low Risk,2.5849056603773586,50.0,Moderate
3659,60,Low Risk,6373.458333333333,65,Low Risk,3.08955223880597,62.5,Moderate
3660,50,Low Risk,8011.857142857143,90,Low Risk,2.4833333333333334,70.0,Hypersensitive
3661,50,Medium Risk,6400.7692307692305,75,Low Risk,2.537313432835821,62.5,Moderate
3662,50,Medium Risk,5179.941176470588,65,Low Risk,2.382978723404255,57.5,Moderate
3663,60,Low Risk,9149.117647058823,75,Low Risk,2.473684210526316,67.5,Moderate
3664,50,Medium Risk,6965.833333333333,50,Low Risk,2.4489795918367347,50.0,Moderate
3665,50,Low Risk,7212.285714285715,50,Low Risk,2.4464285714285716,50.0,Moderate
3666,60,Medium Risk,6102.259259259259,50,Low Risk,2.186046511627907,55.0,Moderate
3667,50,Low Risk,6672.0,50,Low Risk,2.2941176470588234,50.0,Moderate
3668,60,Low Risk,6759.285714285715,65,Low Risk,2.442622950819672,62.5,Moderate
3669,60,Medium Risk,6607.571428571428,50,Low Risk,2.6041666666666665,55.0,Moderate
3670,60,Low Risk,4844.72,65,Low Risk,2.7796610169491527,62.5,Moderate
3671,50,Low Risk,7842.416666666667,50,Low Risk,2.2857142857142856,50.0,Moderate
3672,60,Low Risk,5473.208333333333,90,Low Risk,2.4696969696969697,75.0,Hypersensitive
3673,50,Medium Risk,5477.875,50,Low Risk,2.0816326530612246,50.0,Moderate
3674,50,Low Risk,6774.375,50,Low Risk,2.406779661016949,50.0,Moderate
3675,60,Low Risk,7708.458333333333,65,Low Risk,2.86,62.5,Moderate
3676,60,Medium Risk,6432.7,65,Low Risk,2.3962264150943398,62.5,Moderate
3677,50,Low Risk,5511.04347826087,50,Low Risk,2.375,50.0,Moderate
3678,50,Low Risk,5866.869565217391,75,Low Risk,2.16,62.5,Moderate
3679,50,Low Risk,5116.047619047619,75,Low Risk,2.6551724137931036,62.5,Moderate
3680,30,Low Risk,5490.727272727273,50,Low Risk,2.0,40.0,Moderate
3681,60,Low Risk,5466.047619047619,90,Low Risk,2.0925925925925926,75.0,Hypersensitive
3682,50,Low Risk,6283.764705882353,50,Low Risk,2.2452830188679247,50.0,Moderate
3683,50,Low Risk,4990.461538461538,50,Low Risk,2.6984126984126986,50.0,Moderate
3684,50,Low Risk,6340.944444444444,75,Low Risk,2.450980392156863,62.5,Moderate
3685,50,Low Risk,5425.722222222223,75,Low Risk,2.2830188679245285,62.5,Moderate
3686,50,Low Risk,6205.931034482759,90,Low Risk,2.5873015873015874,70.0,Hypersensitive
3687,60,Low Risk,6002.6,90,Low Risk,2.5789473684210527,75.0,Hypersensitive
3688,10,Low Risk,5988.833333333333,75,Low Risk,2.156862745098039,42.5,Moderate
3689,60,Medium Risk,6379.210526315789,50,Low Risk,2.358490566037736,55.0,Moderate
3690,50,Low Risk,5333.0,50,Low Risk,2.8055555555555554,50.0,Moderate
3691,50,Low Risk,6034.4375,65,Low Risk,2.2333333333333334,57.5,Moderate
3692,60,Medium Risk,5474.5,75,Low Risk,2.5245901639344264,67.5,Moderate
3693,50,Medium Risk,5838.5,65,Low Risk,2.533333333333333,57.5,Moderate
3694,50,Medium Risk,13833.473684210527,75,Low Risk,3.1846153846153844,62.5,Moderate
3695,50,Low Risk,6480.190476190476,65,Low Risk,2.4285714285714284,57.5,Moderate
3696,60,Low Risk,6259.538461538462,50,Low Risk,2.2,55.0,Moderate
3697,60,Low Risk,5458.111111111111,90,Low Risk,2.6031746031746033,75.0,Hypersensitive
3698,50,Low Risk,6136.0625,60,Low Risk,2.7205882352941178,55.0,Moderate
3699,50,Low Risk,7198.615384615385,50,Low Risk,1.934782608695652,50.0,Moderate
3700,60,Low Risk,6409.5625,50,Low Risk,2.3958333333333335,55.0,Moderate
3701,50,Low Risk,6029.96,50,Low Risk,2.4035087719298245,50.0,Moderate
3702,50,Low Risk,5084.875,50,Low Risk,1.8888888888888888,50.0,Moderate
3703,80,Low Risk,6399.518518518518,65,Low Risk,2.911764705882353,72.5,Hypersensitive
3704,50,Low Risk,5725.0,50,Low Risk,2.25,50.0,Moderate
3705,60,Low Risk,5625.8,50,Low Risk,2.793103448275862,55.0,Moderate
3706,50,Low Risk,18610.30769230769,90,Low Risk,2.5714285714285716,70.0,Hypersensitive
3707,10,Low Risk,6654.8,65,Low Risk,2.7796610169491527,37.5,Standard
3708,60,Low Risk,5403.484848484848,75,Low Risk,2.3333333333333335,67.5,Moderate
3709,50,Low Risk,6074.809523809524,90,Low Risk,2.3970588235294117,70.0,Hypersensitive
3710,50,Low Risk,6979.071428571428,90,Low Risk,2.392857142857143,70.0,Hypersensitive
3711,60,Low Risk,6130.384615384615,75,Low Risk,2.24,67.5,Moderate
3712,60,Low Risk,8165.125,65,Low Risk,2.6153846153846154,62.5,Moderate
3713,50,Low Risk,7155.72,50,Low Risk,2.025,50.0,Moderate
3714,60,Low Risk,6825.363636363636,50,Low Risk,2.5892857142857144,55.0,Moderate
3715,60,Medium Risk,6125.333333333333,50,Low Risk,2.1147540983606556,55.0,Moderate
3716,50,Low Risk,6070.772727272727,50,Low Risk,2.6875,50.0,Moderate
3717,50,Low Risk,4457.666666666667,75,Low Risk,2.9615384615384617,62.5,Moderate
3718,60,Low Risk,7399.666666666667,60,Low Risk,2.189655172413793,60.0,Moderate
3719,50,Medium Risk,6174.421052631579,60,Low Risk,2.3934426229508197,55.0,Moderate
3720,50,Medium Risk,5068.210526315789,60,Low Risk,2.3859649122807016,55.0,Moderate
3721,60,Low Risk,7344.391304347826,65,Low Risk,2.173076923076923,62.5,Moderate
3722,70,Low Risk,6065.739130434783,65,Low Risk,2.672727272727273,67.5,Moderate
3723,60,Low Risk,6530.357142857143,75,Low Risk,2.759259259259259,67.5,Moderate
3724,50,Low Risk,6922.7692307692305,50,Low Risk,1.7804878048780488,50.0,Moderate
3725,60,Low Risk,5306.25,50,Low Risk,2.425925925925926,55.0,Moderate
3726,50,Low Risk,5863.85,75,Low Risk,2.3870967741935485,62.5,Moderate
3727,60,Low Risk,6349.2,90,Low Risk,2.0377358490566038,75.0,Hypersensitive
3728,60,Low Risk,5365.75,90,Low Risk,2.5396825396825395,75.0,Hypersensitive
3729,60,Low Risk,5101.35,55,Medium Risk,2.381818181818182,57.5,Moderate
3730,60,Low Risk,5508.444444444444,75,Low Risk,2.4081632653061225,67.5,Moderate
3731,60,Low Risk,5387.9,75,Low Risk,2.476923076923077,67.5,Moderate
3732,60,Low Risk,4849.5,50,Low Risk,2.5254237288135593,55.0,Moderate
3733,60,Medium Risk,6764.590909090909,65,Low Risk,2.421875,62.5,Moderate
3734,60,Low Risk,5630.529411764706,65,Low Risk,2.280701754385965,62.5,Moderate
3735,60,Low Risk,8500.304347826086,65,Low Risk,2.532258064516129,62.5,Moderate
3736,60,Low Risk,6136.5,50,Low Risk,2.3278688524590163,55.0,Moderate
3737,50,Low Risk,6104.1875,90,Low Risk,3.155844155844156,70.0,Hypersensitive
3738,70,Low Risk,6850.176470588235,90,Low Risk,2.19672131147541,80.0,Hypersensitive
3739,60,Medium Risk,5614.545454545455,50,Low Risk,2.7971014492753623,55.0,Moderate
3740,60,Low Risk,4816.75,65,Low Risk,2.5084745762711864,62.5,Moderate
3741,50,Medium Risk,5956.666666666667,90,Low Risk,2.272727272727273,70.0,Hypersensitive
3742,60,Low Risk,7205.045454545455,90,Low Risk,2.4339622641509435,75.0,Hypersensitive
3743,60,Low Risk,5593.64,65,Low Risk,2.838709677419355,62.5,Moderate
3744,60,Medium Risk,6341.476190476191,60,Low Risk,2.3728813559322033,60.0,Moderate
3745,60,Medium Risk,4781.814814814815,65,Low Risk,2.753623188405797,62.5,Moderate
3746,60,Low Risk,6623.916666666667,65,Low Risk,2.1818181818181817,62.5,Moderate
3747,50,Low Risk,5540.0,65,Low Risk,2.210526315789474,57.5,Moderate
3748,50,Low Risk,6612.772727272727,65,Low Risk,2.2037037037037037,57.5,Moderate
3749,60,Medium Risk,6414.535714285715,75,Low Risk,2.3508771929824563,67.5,Moderate
3750,50,Low Risk,6130.722222222223,60,Low Risk,2.734375,55.0,Moderate
3751,60,Low Risk,6108.954545454545,90,Low Risk,2.4642857142857144,75.0,Hypersensitive
3752,60,Low Risk,5582.863636363636,90,Low Risk,2.9857142857142858,75.0,Hypersensitive
3753,50,Medium Risk,5106.105263157895,65,Low Risk,2.3442622950819674,57.5,Moderate
3754,50,Medium Risk,5205.368421052632,65,Low Risk,2.2452830188679247,57.5,Moderate
3755,60,Medium Risk,5607.272727272727,65,Low Risk,2.389830508474576,62.5,Moderate
3756,60,Low Risk,5992.238095238095,65,Low Risk,2.2037037037037037,62.5,Moderate
3757,60,Low Risk,7456.153846153846,60,Low Risk,3.234375,60.0,Moderate
3758,50,Low Risk,5028.666666666667,90,Low Risk,2.6666666666666665,70.0,Hypersensitive
3759,50,Low Risk,4980.136363636364,75,Low Risk,2.377049180327869,62.5,Moderate
3760,10,Low Risk,6686.619047619048,65,Low Risk,2.606060606060606,37.5,Standard
3761,10,Low Risk,6166.058823529412,50,Low Risk,2.173076923076923,30.0,Standard
3762,50,Low Risk,6304.777777777777,50,Low Risk,2.2115384615384617,50.0,Moderate
3763,60,Medium Risk,7391.4375,50,Low Risk,2.440677966101695,55.0,Moderate
3764,60,Low Risk,6813.578947368421,65,Low Risk,1.9777777777777779,62.5,Moderate
3765,60,Low Risk,6069.260869565217,90,Low Risk,2.2962962962962963,75.0,Hypersensitive
3766,50,Low Risk,8663.70588235294,65,Low Risk,2.1346153846153846,57.5,Moderate
3767,50,Low Risk,6582.25,50,Low Risk,2.288135593220339,50.0,Moderate
3768,50,Medium Risk,6609.814814814815,75,Low Risk,2.4166666666666665,62.5,Moderate
3769,60,Low Risk,6298.470588235294,65,Low Risk,2.1481481481481484,62.5,Moderate
3770,60,Medium Risk,4824.8,75,Low Risk,2.316666666666667,67.5,Moderate
3771,60,Low Risk,5830.666666666667,65,Low Risk,2.1052631578947367,62.5,Moderate
3772,60,Medium Risk,7090.461538461538,50,Low Risk,2.549019607843137,55.0,Moderate
3773,50,Low Risk,7345.03125,50,Low Risk,2.38,50.0,Moderate
3774,50,Low Risk,6835.241379310345,90,Low Risk,2.8852459016393444,70.0,Hypersensitive
3775,60,Low Risk,5063.2,50,Low Risk,2.563380281690141,55.0,Moderate
3776,50,Low Risk,6016.9375,60,Low Risk,2.676470588235294,55.0,Moderate
3777,50,Low Risk,7189.692307692308,50,Low Risk,2.142857142857143,50.0,Moderate
3778,60,Low Risk,5532.666666666667,50,Low Risk,1.8604651162790697,55.0,Moderate
3779,60,Low Risk,5094.75,75,Low Risk,2.537037037037037,67.5,Moderate
3780,60,Low Risk,6623.208333333333,90,Low Risk,2.1636363636363636,75.0,Hypersensitive
3781,60,Low Risk,6082.148148148148,75,Low Risk,2.2857142857142856,67.5,Moderate
3782,50,Low Risk,7036.0,65,Low Risk,2.484375,57.5,Moderate
3783,60,Low Risk,5637.3,50,Low Risk,2.309090909090909,55.0,Moderate
3784,60,Low Risk,7776.086956521739,50,Low Risk,2.4927536231884058,55.0,Moderate
3785,50,Medium Risk,5336.25,60,Low Risk,1.8333333333333333,55.0,Moderate
3786,60,Low Risk,5180.695652173913,75,Low Risk,2.8813559322033897,67.5,Moderate
3787,50,Low Risk,6286.866666666667,75,Low Risk,2.365079365079365,62.5,Moderate
3788,50,Low Risk,5841.625,90,Low Risk,2.259259259259259,70.0,Hypersensitive
3789,60,Medium Risk,6194.333333333333,60,Low Risk,2.107142857142857,60.0,Moderate
3790,80,Low Risk,6262.727272727273,65,Low Risk,2.175438596491228,72.5,Hypersensitive
3791,60,Low Risk,6845.727272727273,90,Low Risk,2.5806451612903225,75.0,Hypersensitive
3792,60,Low Risk,5552.882352941177,75,Low Risk,2.3518518518518516,67.5,Moderate
3793,60,Low Risk,6627.074074074074,90,Low Risk,2.2545454545454544,75.0,Hypersensitive
3794,60,Low Risk,6286.380952380952,90,Low Risk,2.6666666666666665,75.0,Hypersensitive
3795,60,Low Risk,6591.0,55,Low Risk,2.4827586206896552,57.5,Moderate
3796,60,Low Risk,6207.416666666667,50,Low Risk,2.314814814814815,55.0,Moderate
3797,60,Low Risk,5049.0,75,Low Risk,2.7534246575342465,67.5,Moderate
3798,70,Low Risk,5977.952380952381,75,Low Risk,2.466666666666667,72.5,Hypersensitive
3799,60,Low Risk,4981.722222222223,50,Low Risk,1.8936170212765957,55.0,Moderate
3800,60,Low Risk,5901.88,65,Low Risk,2.0588235294117645,62.5,Moderate
3801,60,Low Risk,4323.928571428572,90,Low Risk,2.75,75.0,Hypersensitive
3802,60,Low Risk,6829.8421052631575,65,Low Risk,3.196969696969697,62.5,Moderate
3803,50,Low Risk,6379.535714285715,75,Low Risk,2.1025641025641026,62.5,Moderate
3804,50,Medium Risk,5935.666666666667,75,Low Risk,2.1923076923076925,62.5,Moderate
3805,60,Low Risk,5536.823529411765,65,Low Risk,2.2452830188679247,62.5,Moderate
3806,50,Low Risk,5793.5,65,Low Risk,2.4444444444444446,57.5,Moderate
3807,60,Low Risk,6373.0,65,Low Risk,2.392857142857143,62.5,Moderate
3808,50,Low Risk,5358.962962962963,75,Low Risk,2.652173913043478,62.5,Moderate
3809,60,Low Risk,5877.32,75,Low Risk,2.971014492753623,67.5,Moderate
3810,60,Low Risk,4719.375,60,Low Risk,2.725806451612903,60.0,Moderate
3811,50,Low Risk,7218.041666666667,50,Low Risk,2.3035714285714284,50.0,Moderate
3812,60,Medium Risk,8251.904761904761,50,Low Risk,2.0754716981132075,55.0,Moderate
3813,60,Low Risk,6869.473684210527,50,Low Risk,2.339622641509434,55.0,Moderate
3814,60,Medium Risk,4763.75,65,Low Risk,2.142857142857143,62.5,Moderate
3815,60,Low Risk,5391.380952380952,60,Low Risk,2.2264150943396226,60.0,Moderate
